text,label
"У тебя есть девушка, но ты не хочешь с ней встречаться. Почему? Потому что она тебе не нравится.",0
"Позвоночник — это то место, где у тебя болит голова.",0
"Наверное глупо, но я не могу жить без тебя.",0
"- Я хочу, чтобы у меня была такая же грудь, как у тебя. - А я хочу, чтобы у тебя была такая же задница, как у меня.",0
Два строителя - два сапога пара.,0
"- Рабинович, почему вы так плохо говорите по-русски? - Потому что я еврей.",0
"Для детей, которые не хотят взрослеть, придумано много занятий. Например, играть в компьютерные игры.",0
"Велика Россия, а отступать некуда.",0
"С возрастом начинаешь ценить то, что у тебя есть.",0
"Такое ощущение, что я живу в каком-то параллельном мире.",0
"Русские дороги - это не только ямы, но и ухабы.",0
"Комаров не ловят, их едят.",0
"Офисных сотрудников не бывает, бывают только офисные работники.",0
"- Сделай что-нибудь, чтобы мне не было так грустно! - Что именно? - Не грусти.",0
"В Москве снег идет, а у нас - нет.",0
Президентские выборы в России будут честными и прозрачными.,0
"Я не люблю, когда мне врут. Я люблю, когда мне врут в ответ.",0
"Лежит брюнетка на диване и думает: ""Ну почему я не блондинка?""",0
"- Доктор! Мне кажется, что у меня депрессия. - А вы уверены, что это депрессия?",0
Копилка мудрости.,0
"- Мам, а что это у меня на лице? - Это не у тебя, сынок, это у нас с тобой.",0
"РОДДОМ - это место, где рождаются дети.",0
"Если ваше сердце разбито, не расстраивайтесь. Это еще не значит, что у вас нет сердца.",0
"У кого-то в жизни все сложилось удачно, а у кого-то - нет.",0
"Каждый, кто хоть раз в жизни видел себя со стороны, знает, что это зрелище не для слабонервных.",0
"80% людей, которых я знаю, думают, что они умны. И только 10% думают, что они глупы.",0
"Вопрос холостяка: ""Как вы проводите свободное время?"" Ответ холостяка: ""У меня нет свободного времени"".",0
Снял квартиру. Теперь живу в ней один.,0
"если метафорически представить, что у тебя нет денег, то это не значит, что их нет у кого-то другого.",0
- Вывели на чистую воду. - И что? - Ничего.,0
"Учительница:— Вовочка, а почему ты не спишь?Вовочка:— Не хочу.",0
"Яша Рабинович, я вас люблю.",0
"Нет такого человека, который не хотел бы стать миллионером.",0
- Чем ты занимаешься в свободное от работы время? - Работаю.,0
"Конечно, можно было бы обойтись и без этого.",0
"Странно, учреждение, в котором я работаю, называется ""Учебно-производственный комбинат"".",0
Неразборчивый почерк.,0
Под большой любовью я подразумеваю любовь с первого взгляда.,0
"Удивительно, но факт: если вы не пьете, то это не значит, что у вас нет проблем с печенью.",0
"Вы точно знаете, что завтра будет лучше, чем сегодня?",0
- Я тебя люблю. - И я тебя. - А ты меня? - И я тебя.,0
"— Красная шапочка, что ты делаешь сегодня вечером? — Ничего. — Почему? — Потому что у меня нет красной шапочки.",0
За каждым успешным человеком стоит неудачник.,0
"Глухой хирург - это тот, кто не слышит, что ему говорят.",0
Маска против морщин.,0
"Правильно брошенный камень - это тот, который не попал в цель.",0
"Если на вас не обращают внимания, значит, вы кому-то нравитесь.",0
"Голосовой помощник ""Алиса в Зазеркалье"".",0
"Педальтоник – это человек, который не умеет играть на гитаре.",0
"— привет, как дела? — хорошо, а у тебя? — тоже.",0
"- Чувствую, что-то у меня с головой не в порядке...",0
Мужское счастье - это когда жена не ревнует.,0
"- Пап, а почему у нас в семье так мало денег? - Потому что мы их не тратим.",0
"Банк для вас - это место, куда можно положить деньги.",0
"Детей можно назвать только в том случае, если у них есть родители.",0
"говорят, будто в России нет плохих дорог. а есть плохие дороги. которые ведут к плохим дорогам.",0
"Накачал кс 1.6 с торрентов, теперь не могу зайти в кс 1.6. Что делать?
Скачай другую версию кс<s>
Накачал кс 1.6 со торрентов, теперь не могу войти в кс 1.6. ЧТО ДЕЛА",0
"— Маша, а почему ты не замужем? — Потому что у меня нет мужа.",0
"Глупый человек не знает, что он дурак.",0
"Весь день на нервах, весь вечер на нервах, всю ночь на нервах.",0
— Ты меня любишь? — Нет. — Почему? — Потому что ты мне не нравишься.,0
"В ином случае я бы не был так уверен в себе, как сейчас.",0
"Купил вчера в аптеке презервативы, а они оказались бракованными.",0
"Если бы у меня была такая зарплата, как у вас, я бы вообще не работал.",0
"Настал тот момент, когда я понял, что у меня никогда не будет девушки.",0
Попробовал вместо кофе чай с лимоном. Ничего не изменилось.,0
"Жена не должна знать, что у мужа есть любовница.",0
"я обернулся посмотреть, не оглянулась ли она, чтобы посмотреть, не оглянулся ли я.",0
"В кустах сидит заяц и курит. К нему подходит медведь и спрашивает: - Что делаешь? - Курю. - А почему не куришь? - Не хочу, чтобы кто-то видел, как я курю.",0
"Зимние горки - это не только весело, но и полезно.",0
"В параллельной вселенной я бываю чаще, чем в реальной.",0
- У тебя есть девушка? - Нет. - Ну и хрен с ней!,0
Терпение и труд всё перетрут.,0
"ненавижу людей, которые думают, что они умнее других.",0
"Ненавижу, когда мне врут.",0
"Мама купила мне велосипед, но я не умею на нем кататься.",0
"Люди в нашей стране живут не для того, чтобы жить, а для того, чтобы умирать.",0
"Звонит одна моя знакомая: - Привет, как дела? - Нормально, а у тебя? - А у меня тоже нормально.",0
"— Я хочу, чтобы у меня было много денег. — А я хочу, чтобы у тебя их не было.",0
"вчера с утра не выспался, сегодня утром не выспался, завтра не высплюсь, послезавтра не высплюсь, потом не высплюсь, потом опять не высплюсь, потом снова не высплюсь, а потом вообще не высплюсь.",0
"Терпеть не могу, когда мне что-то навязывают.",0
"Если бы у меня было столько денег, сколько я зарабатываю, я бы не тратил их на всякую ерунду.",0
"- Здравствуйте, я по объявлению ищу работу. - А что вы умеете делать? - Я ничего не умею.",0
"Ольга, хоть вы и говорите, что не замужем, но мне кажется, что у вас уже есть кто-то на примете.",0
"Группа умных людей решила, что они умнее всех.",0
"Страшное одесское слово ""пацан"".",0
Найдено лекарство от всех болезней!,0
"Хочу домашний, уютный и теплый дом.",0
"У меня есть две новости. Одна хорошая, другая плохая. Обе плохие.",0
"Ядерная ракета ""Тополь-М"".",0
"В телевизоре сказали, что Россия - это страна дураков. И я с этим не спорю.",0
"внучка за дедом ухаживает, а дедушка за внучкой.",0
"Спортивный комментатор - это человек, который всегда знает, что происходит на поле и в раздевалке.",0
"""В каждом мужчине должна быть изюминка"".",0
Мальчик с пальчик.,0
"- Я тебя люблю, но ты мне не нравишься. - Почему? - Потому что я тебе не нравлюсь.",0
"Залил usb-флешку в ноутбук, а он не включается. Вскрыл корпус ноутбука, а он не включается. Залил флешку в компьютер, а он не работает. Залил флешку в телефон, а он не заряжается. Залил флешку в айфон, а он",0
"— ты меня любишь? — нет, я тебя не люблю.",0
"Если вовремя не остановиться, то можно попасть в аварию.",0
"Деньги - это то, что остается после того, как все потрачено.",0
"Лучше качаться на качелях, чем в гробу.",0
"Женская истерика - это когда ты не знаешь, что делать.",0
"Можно многое, но не всё.",0
"Знаете ли вы, что...? - Я знаю, что у нас с тобой ничего не получится.",0
"""Это курам на заметку"".",0
"Люблю лето, но не люблю зиму.",0
"- Чай, кофе? - Кофе.",0
"Вышла новая книга ""Как я провел лето"". В ней рассказывается о том, как я провел лето.",0
Бессонница — это когда не можешь уснуть.,0
"Если наше государство не заботится о своих гражданах, значит, оно заботится о себе.",0
Отныне летоисчисление начинается с 1 сентября.,0
"Будущее покажет, кто был прав.",0
"Правда - это то, что не соответствует действительности.",0
"Часто Антон Палыч говорит, что у него нет врагов. Враги у него есть, но их не так много, как хотелось бы.",0
Сантехнику Петровичу на Новый год жена подарила новый унитаз.,0
"Люся Сидорова, как всегда, в своем репертуаре.",0
"Я ненавижу, когда мне говорят, что я выгляжу старше своих лет.",0
"Людям всё равно, что у тебя на уме. Лишь бы ты был счастлив.",0
"- А что это у тебя в руках? - Это не в руках, это у меня в голове.",0
"Чем меньше женщину мы любим, тем больше нравимся мы ей.",0
"Как говорил один мой знакомый: ""Я не пью, потому что у меня нет денег"".",0
Перед смертью не надышишься.,0
"- Ок, я понял, что ты хочешь. - Нет, не понял. - Ок, я понял, что тебе надо. - Ок, я понял, чего ты хочешь. - Ок, я понял, зачем ты это делаешь. - Ок, я понял, кто ты такой. - Ок, я понял,",0
"Мировой кризис: цены на нефть падают, а бензин дорожает.",0
"Хорошо, что у меня есть друзья, с которыми я могу поговорить обо всем на свете.",0
Парочка едет на море. - Что будем делать? - Будем загорать.,0
"Возвращается Вовочка домой, а его встречает мама. - Сынок, что с тобой случилось? - Мам, я в магазин за сигаретами ходил.",0
"Слушайте, а что это у меня на лице написано?",0
"После третьей рюмки я понял, что у меня не все дома.",0
"- Скажи, а ты когда-нибудь любил по-настоящему? - Да. - А сейчас любишь? - Нет. - Почему? - Не знаю.",0
"Не надо думать, что у меня нет проблем. Проблемы есть у всех, но не у всех они большие.",0
"Звонок по телефону: - Алло, это полиция? - Нет, это пожарная служба.",0
"- Мама, а что такое любовь? - Это когда ты не можешь без нее жить.",0
"Стоят на кухне два мужика. Один другому говорит: - Слушай, а давай поженимся? - Давай! - А я не хочу! - Почему? - Да потому что у меня уже есть жена!",0
"Лучше всего, когда у тебя есть друг, с которым можно поговорить обо всем на свете.",0
"И тут я вспомнил, что у меня нет денег.",0
"- Товарищ прапорщик, разрешите обратиться? - Обращайтесь, товарищ прапорщик. - Товарищ прапорщик, разрешите задать вопрос? - Задавайте, товарищ прапорщик.",0
В интересное время живем.,0
"Не все то золото, что блестит.",0
"- Был бы ты помоложе, я бы с тобой переспала!",0
"Какая бы ни была погода, я всегда выгляжу лучше, чем на самом деле.",0
"Она так и не вышла замуж, потому что была слишком умной.",0
"Напротив меня сидит девушка и смотрит на меня влюбленными глазами. Я не выдерживаю и спрашиваю: - Девушка, а вы замужем? - Нет. - А почему тогда так смотрите?",0
"– Какая у тебя зарплата? – Не знаю, я не работаю.",0
Во дворце бракосочетаний жених с невестой обмениваются обручальными кольцами.,0
"Объявление в газете: ""Продается дом с участком"".",0
"Принципиальность это не то, что вы думаете, а то, что вы говорите.",0
"Если Вам не нравится, как я выгляжу, измените что-нибудь в себе.",0
"— мир не без добрых людей, просто мы их не замечаем.",0
Шутки должны быть серьезными.,0
"В эмоциональной сфере у меня всё в порядке, а вот в физической - не очень.",0
"С таким же успехом можно сказать, что мы живем в аду.",0
"- Не знаю, как ты, а я не могу жить без тебя. - А я без тебя не могу жить.",0
Боюсь умереть от голода.,0
"Если обращение к вам по имени-отчеству вызывает у вас чувство неловкости, значит, вы не в том месте и не в то время.",0
"Мало кто знает, что у нас в России есть такой праздник — День Святого Валентина. В этот день девушки дарят своим парням валентинки с признаниями в любви.",0
"Чем чаще я ем, тем толще у меня живот.",0
"Курортный магазин: - У вас есть водка? - Нет. - А что у вас есть? - Водка есть, а вот водка нет.",0
Почтальон Печкин принес пенсию.,0
"Банк, откуда вы берете деньги? - Из воздуха.",0
"Я не знаю, что мне делать со своей жизнью, но я точно знаю, что она у меня есть.",0
"- А что это у тебя в руках? - Да так, семечки.",0
"Настоящие мужчины никогда не плачут. Они просто делают вид, что плачут.",0
"Каждый мужчина мечтает о том, чтобы его жена была такой же красивой, как и он сам.",0
"Все люди делятся на две категории: те, у кого есть деньги, и те, у кого их нет.",0
Хочу декоративного кролика.,0
"К малышу, который не хочет спать, мама подходит и говорит: ""Просыпайся, я тебя разбудила"".",0
"Привет, мне нужна твоя помощь. Я не знаю, что со мной происходит, но я ничего не могу с этим поделать.",0
"Российские автомобилисты, как правило, не умеют парковаться.",0
"— Ты меня любишь? — Да, конечно. — А я тебя нет.",0
"- Сынок, а почему ты такой грустный? - Потому что у меня нет девушки.",0
"Надпись на заборе: ""Здесь был Вася Пупкин"".",0
Продавщица интим-салона.,0
"Сейчас у меня нет времени на то, чтобы думать о том, как я выгляжу. Есть время на то, чтобы делать то, что мне нравится.",0
"Люди, которые не любят животных, просто не умеют их готовить.",0
"Чтобы испортить себе настроение, достаточно посмотреть на себя в зеркало.",0
По нынешним временам - это уже старость.,0
"Любовь - это когда ты смотришь на человека и понимаешь, что он тебе нравится.",0
"О, это было так классно, что я даже не помню, как меня зовут.",0
"Родители познакомтесь, это моя мама.",0
"- Это что за фигня?! - Это не фигня, это я.",0
"Работа - это когда ты делаешь то, что тебе не нравится, а тебе за это ничего не платят.",0
Ким заманивает девушек в свои сети.,0
"- Дежурный, что у вас с телефоном? - Не работает. - Как не работает? - Так и не работает.",0
"Экзамены учат тому, чему не учат в школе.",0
И жили они долго и счастливо.,0
"Собеседник набирает номер телефона: - Алло, это полиция? - Нет, скорая помощь.",0
"У шейха спросили: ""Какие у вас отношения с женой?"". Он ответил: ""Никаких"".",0
"Мужик приходит домой и говорит жене: — Дорогая, мне кажется, что у нас кто-то есть. — Что ты имеешь в виду? — Я имею в виду, что мы с тобой не женаты.",0
"Там, где кончается асфальт, начинается гравий.",0
"- Это что за фигня? - Не знаю, но выглядит как-то аппетитно.",0
"Летний девиз: ""Вода - источник жизни"".",0
"- Слышь, а что это у тебя на шее висит? - А ты не видишь?",0
"- Как дела? - Нормально, а у тебя? - А у меня тоже нормально.",0
Запрещенный ролик.,0
"Девиз по жизни: ""Если не можешь изменить ситуацию, измени свое отношение к ней"".",0
"Что делать, если у меня нет друзей?",0
"- Дорогой, ты меня любишь? - Нет, дорогая, я тебя люблю.",0
"Мне что-то подсказывает, что я не один такой.",0
"Физик, вчера ты мне доказал, что Земля круглая. А сегодня я тебе доказала, что она не круглая.",0
"Знаете, кто я по знаку зодиака? Козерог! А вы кто по знаку зодиака? Водолей! А вы кто по знакам зодиака? Близнецы! А вы кто по знакам Зодиака? Рак! А вы кто по знаку Зодиака?",0
"Наконец-то поняла, почему у меня нет парня.",0
"Иной раз так хочется, что бы кто-то взял меня за руку и повел куда-нибудь.",0
"Ну не знаю, как у вас, а у меня в холодильнике всегда есть что-нибудь вкусненькое.",0
"Заказал дипломную работу, а она оказалась не моей.",0
"- Если бы у меня был такой друг, как ты, я бы с ним не дружил.",0
"Обычные грибники, как правило, не носят с собой нож.",0
"разговариваешь по телефону, а тебе в ответ: ""Алло, алло, алло"".",0
"Маша хотела, чтобы у нее было много денег, но не знала, что с ними делать.",0
В Одесской области из-за коронавируса ввели режим самоизоляции.,0
"-А Саша, ты когда-нибудь думал о том, что у тебя есть девушка? -Нет. -Ну и зря. -Почему? -Потому что если бы думал, то уже был бы с ней.",0
Россия - страна дураков.,0
"– А что у вас на ужин? – Салат из помидоров и огурцов. – О, я тоже люблю салат из помидоров и огурцов.",0
"- Что ты делаешь, когда у тебя плохое настроение? - Я его не замечаю.",0
"Всегда говори правду, даже если она тебе не нравится.",0
Высшая мера наказания - пожизненное заключение.,0
"В среднем каждый человек за свою жизнь съедает 1,5 килограмма еды.",0
"Если мужчина говорит, что любит тебя, значит, ты ему не очень-то и нравишься.",0
"- Софа, ты меня любишь? - Нет, я тебя не люблю.",0
"Цель хорошего человека - не мешать другим людям делать то, что они хотят.",0
"Мне нужно что-то делать, а я ничего не делаю.",0
"Среди медведей есть такие, которые живут в берлогах.",0
"С наступлением весны у меня начинается депрессия. Я не знаю, что делать с этой депрессией.",0
"Научился недавно ходить на каблуках, теперь не спотыкаюсь.",0
"Может быть, я не права, но мне кажется, что у меня слишком много свободного времени.",0
"Популярная в России игра ""Что? Где? Когда?"" была переименована в ""Что? Где? Когда?"".",0
"Ребят, сейчас такое время, что все можно купить за деньги.",0
"Надпись в туалете: ""Не влезай - убьёт"".",0
"- О! А что это вы тут делаете? - Да так, мимо проходим.",0
Послабление властей - это когда ты сидишь дома и тебе никто не звонит.,0
"— чай или кофе? — и то, и другое.",0
"Курт Кобейн - это не то, что вы подумали.",0
"В Москве в этом году выпало меньше снега, чем в прошлом.",0
"Сколько литров воды нужно выпить, чтобы опьянеть?",0
"Наиболее изобретательные люди - это те, кто изобрел велосипед.",0
Я превзошел самого себя.,0
"Если вокруг тебя одни идиоты, значит ты не идиот.",0
"Могли бы и не спрашивать, если б знали.",0
"Жена логопеда: - Доктор, я не выговариваю букву ""Р"". - Что? - Я не выговариваю букву ""Р""!",0
"На обходе у окулиста: - У вас что-нибудь с глазами? - Нет, я просто не вижу.",0
"""Горожанин"" - это человек, живущий в городе.",0
- Здравствуйте! У меня к вам просьба. - Какая? - Не могли бы вы одолжить мне немного денег?,0
"Ваши линии на руке говорят о том, что вы не доверяете людям.",0
"Самое страшное, что может случиться в жизни - это не проснуться.",0
А пора бы уже и на пенсию.,0
"Если в вашей жизни что-то пошло не так, то это еще не значит, что оно пошло не так у вас.",0
"Скорей бы лето, а там и до лета рукой подать.",0
"Koгдa любишь, то и делаешь.",0
У моих родителей есть только один недостаток - они не пьют.,0
"Если вы хотите, чтобы ваша жизнь стала лучше, начните с себя.",0
"- Мужчина, вы не подскажете, как пройти в библиотеку? - Не подскажу. - Почему? - Потому что я библиотекарь.",0
"Если Вы не знаете, что подарить девушке на 8 марта, подарите ей себя.",0
"Тот, кто не знает, чего хочет, никогда не получит то, что ему нужно.",0
Финансовое положение:Зато у меня есть деньги!,0
"Бывало, придёшь домой с работы, а там тебя ждут.",0
"Парень с девушкой целуются на заднем сиденье машины. Девушка: - Ну как ты? Парень: - Нормально, а ты? Девушка: - А я даже не знаю, что это такое.",0
"- Дорогой, ты меня любишь? - Да, я тебя люблю!",0
"У меня есть две новости: одна хорошая, а другая плохая. Обе плохие.",0
"Если лекарство не помогает, его надо заменить.",0
"— Плохо, что у меня нет денег. — У тебя их и не должно быть.",0
"Отдал дочь в садик, а сам пошел на работу.",0
"- Почему ты не спишь? - Не хочу, чтобы меня кто-то будил.",0
Почему картошке не дают права на жизнь?,0
В Австралию на ПМЖ.,0
"Я девочка, но у меня есть парень.",0
Добрые дела не остаются безнаказанными.,0
"Надпись в туалете: ""Не плюй в колодец, пригодится воды напиться"".",0
"О нашей жизни можно говорить бесконечно, потому что она бесконечна.",0
"Два пенсионера:- А вы знаете, что у нас в стране до сих пор не выплачивают пенсию по потере кормильца?",0
"Скоро настанет время, когда люди будут говорить друг другу правду в глаза.",0
"Если нажать на кнопку ""Пуск"", то можно увидеть, что у тебя в руках пульт от телевизора.",0
"Близкие часто говорят о том, что у них все хорошо, но это не значит, что у них все в порядке.",0
Мой муж - самый лучший любовник в мире.,0
Безалкогольный коктейль.,0
"- Бабушка, а почему у тебя нет внуков? - Потому что я их не люблю.",0
"Зять, долго не мог понять, почему у тебя такие большие уши?",0
"Сначала ты мне нравишься, а потом я тебе.",0
"Этой весной у меня не будет веснушек, потому что я буду загорать в солярии.",0
"Бывает, посмотришь на человека и сразу понимаешь, что он из себя представляет.",0
"– Я не пью, потому что у меня нет денег. – У тебя есть деньги? – Есть. – Тогда почему ты не пьешь?",0
"Слабые скажут: ""Да"", сильные скажут: ""Нет"".",0
От дурака слышу.,0
Три стадии алкоголизма: 1. Алкоголизм 2. Алкоголизм 3. Алкоголизм 4. Алкоголизм 5. Алкоголизм 6. Алкоголизм 7. Алкоголизм 8. Алкоголизм 9. Алкоголизм 10. Алког,0
С этими людьми я не разговариваю. Они меня раздражают.,0
"Нормальному человеку, чтобы не нервничать, достаточно знать, что завтра будет лучше, чем сегодня.",0
"Если Россия - это страна дураков, то почему у нас так много дураков?",0
Прожиточный миинимум.,0
"Часто шлюхи не знают, что они шлюхи.",0
"Единственное, что мне не нравится в людях, так это то, что они думают, будто знают меня лучше, чем я сам себя знаю.",0
"Никому не верь, кроме себя.",0
"Говорят: помни, что ты не один в этом мире. Помни, что у тебя есть друзья. Помни, что они с тобой. Помни, что ты можешь им позвонить. Помни, что они могут тебе помочь. Помни, что ты кому-то нужен. Помни, что ты",0
Рецепт восстановления зрения. 1. Встаньте прямо. 2. Закройте глаза. 3. Открыть глаза. 4. Закрыть глаза. 5. Открыть глаза. 6. Закрыть глаза. 7. Открыть глаза. 8. Открыть глаза. 9. Открыть глаза. 10. Откры,0
"- Слышала, что у тебя есть любовник? - Нет. - А как же ты с ним спишь?",0
"Выручка Huawei за прошлый год превысила $1,5 млрд.",0
"Пессимист - это тот, кто не верит в светлое будущее.",0
"Отношения делятся на те, которые начинаются с секса и те, которые заканчиваются сексом.",0
Для сотрудников правоохранительных органов не существует выходных и праздничных дней. Есть только будни и праздники.,0
"- Пытаемся понять друг друга, но понимаем только себя.",0
"- Ваше здоровье! - Спасибо, я не пью.",0
"В Италии есть только один город, в котором можно купить пиццу.",0
"Настоящее настолько прекрасно, что его не замечаешь.",0
"Если жена говорит, что у нее болит голова, значит, она права.",0
"– Пап, а ты когда-нибудь любил? – Нет. – А почему? – Не помню.",0
"- А что это у тебя в кармане? - Да так, мелочь одна.",0
"В Миннеаполисе, как и в любом другом американском городе, есть улицы, названные в честь президентов.",0
"Утром пришла на работу, а там никого нет. - Что случилось? - Кто-то уволился.",0
"Совет. Если у вас нет денег, не ходите в магазин за покупками. Не тратьте деньги на то, что вам не нужно.",0
"А я вот не люблю, когда мне врут. Особенно, когда врут про меня.",0
"Если женщина говорит мужчине, что любит его, то это значит, что он ей не безразличен.",0
"- Вась, а что это у тебя на шее висит? - Да так, шнурки.",0
"Когда я ем, я глух и нем.",0
"Есть люди, которые не могут жить без алкоголя, а есть люди, которые не могут жить без пива.",0
"Я никогда не буду такой, как все. Потому что я особенная.",0
"Синоптики обещали, что к выходным погода улучшится.",0
Какой лучший подарок на день рождения - это деньги?,0
"Все сдадут, а я нет.",0
"- Ты меня любишь?- Нет, я тебя не люблю.",0
Сортируйте мусор.,0
"Если женщина говорит, что у нее нет парня, значит, он есть.",0
"А вы знаете, что в России до сих пор не отменяли крепостное право? В России до сих пор не отменили крепостное право.",0
Штирлиц провалился в унитаз.,0
"Женщина изменяет, потому что у нее нет другого выхода.",0
"Верхняя одежда должна быть не только красивой, но и тёплой.",0
- Я тебя люблю! - А я тебя нет.,0
- Что ты делаешь сегодня вечером? - Ничего. - А завтра? - Тоже ничего. - А послезавтра? - Тоже ничего. - А потом? - Тоже ничего.,0
Напишу детектив.,0
Сердобольный патологоанатом.,0
В активном поиске.,0
"Если мы не можем изменить мир, то хотя бы изменим свое отношение к нему.",0
"Воруют не только у тех, кто ворует, но и у тех, кто ворует.",0
"Жена - мужу: - Дорогой, я беременна! - Ну и что? - Как это - ну и что?!",0
В Москве на каждом углу торгуют шаурмой и хот-догами.,0
"Самые проникновенные слова, которые я когда-либо слышал, были следующие: ""Я тебя люблю"".",0
"- Дорогая,а что у нас на ужин? - Яичница с беконом.",0
"- Как дела? - Нормально, а у тебя? - А у меня все хорошо.",0
"В детстве, когда я был маленьким, у меня не было велосипеда. А теперь он у меня есть.",0
"Чё ты такая грустная? Может, у тебя депрессия?",0
— Я тебя люблю! — А я тебя нет.,0
"Женщина! Не ходите, девки, в лес за подснежниками...",0
"— Как дела? — Нормально, а у тебя? — А у меня тоже нормально.",0
"""Еще два года назад я не знал, что такое интернет"".",0
"Самые лучшие отношения - это те, которые начинаются с секса.",0
"Быть трусом - это не значит, что ты не можешь постоять за себя в драке.",0
"- Ты, наверное, не в моем вкусе? - Нет, я в твоем вкусе.",0
"- Мама, а почему у тебя такие большие сиськи? - Потому что я их кормлю.",0
"Только сейчас я понял, что у меня никогда не будет девушки.",0
Что ты делаешь сегодня вечером? - Ужинаю.,0
"Хочется купить себе что-нибудь красивое, но денег нет.",0
Освящение попами храмов.,0
Взвод вышел на исходные позиции.,0
"Не знаю, как у вас, а у меня в холодильнике всегда есть что-то вкусненькое.",0
Шутить люблю... Но не до такой степени.,0
"- А что это у тебя на лбу написано? - Это не написано, это нарисовано.",0
"Те, кто в детстве мечтал стать космонавтом, уже никогда не полетят в космос.",0
"Какой же ты все-таки молодец, что у тебя есть я.",0
"Спящий ребёнок - это не только удобно, но и красиво.",0
Есть 10 заповедей: 1. Не врать. 2. Не воровать. 3. Не прелюбодействовать. 4. Не обманывать. 5. Не убивать. 6. Не укради. 7. Не лжесвидетельствовать. 8. Не предавать. 9. Не завидовать. 10. Не,0
"- Если бы у меня был миллион долларов, я бы купил себе квартиру в Лондоне. - А если бы у тебя была квартира в Лондоне, ты бы ее продал?",0
"Я не знаю, что такое счастье, но я точно знаю, что счастье - это когда тебя никто не достает.",0
"Ты понимаешь, что я тебя люблю? - Нет. - Вот и я нет.",0
"Начальник — это человек, который всегда прав.",0
"Если Дания - страна дураков, то Россия - страна придурков.",0
"Самыми отвратительными словами, которые я слышал в своей жизни, были те, которые произносили мои родители.",0
"На Западе говорят: ""Скажи мне, кто твой друг, и я скажу, кто ты"". А у нас говорят: ""Скажи мне, что ты пьёшь, и я скажу, где ты находишься"".",0
"Бесит, когда на тебя смотрят как на идиота.",0
"Мир был бы лучше, если бы люди были добрее.",0
Всегда обвиняй в своих бедах кого-нибудь другого.,0
"- Я не пью, потому что у меня нет денег на выпивку. - А я не пью, потому что у меня тоже нет денег на выпивку.",0
"В гороскопе написано, что я лев, а на самом деле я козерог.",0
"Он бегал за ней по пятам, а она убегала от него.",0
"Вот ты говоришь, что у тебя нет денег, а на самом деле они у тебя есть, просто ты их не тратишь.",0
"Обычно гуманитарным наукам учатся в школе, а не в университете.",0
"Душа запела? Значит, пора в отпуск.",0
"Не то, чтобы я не любил свою жену, но иногда мне кажется, что она любит меня больше.",0
"""За что боролись, на то и напоролись"".",0
"- А что это у тебя на лбу написано? - Это не написано, это нарисовано.",0
Мои брови - мои проблемы.,0
"Дети всегда хотят быть взрослыми, а взрослые - детьми.",0
"Не хотите ли вы сказать, что у вас нет денег? - Нет, я хочу сказать, что у меня есть деньги.",0
